location_id,activity_date,revenue_amount
L095,2024-01-06,101.41
L097,2024-01-27,221.66
L058,2024-01-01,237.29
L143,2024-01-21,154.94
L059,2024-01-30,26.8
L119,2024-01-07,69.14
L044,2024-01-02,103.25
L110,2024-01-20,68.74
L023,2024-01-12,46.68
L146,2024-01-04,8.46
L135,2024-01-14,194.47
L117,2024-01-27,170.03
L031,2024-01-08,179.82
L049,2024-01-28,204.29
L069,2024-01-10,187.88
L098,2024-01-05,110.67
L053,2024-01-20,57.81
L073,2024-01-24,170.91
L108,2024-01-06,105.09
L038,2024-01-01,76.1
L068,2024-01-08,156.33
L064,2024-01-12,147.81
L166,2024-01-15,26.01
L121,2024-01-05,218.5
L178,2024-01-13,173.28
L183,2024-01-13,178.57
L189,2024-01-20,67.78
L025,2024-01-18,19.39
L086,2024-01-30,62.54
L091,2024-01-20,235.13
L154,2024-01-23,188.32
L012,2024-01-01,67.15
L159,2024-01-13,79.11
L102,2024-01-22,95.87
L144,2024-01-02,147.22
L067,2024-01-06,128.42
L087,2024-01-29,119.68
L023,2024-01-11,179.01
L111,2024-01-05,68.8
L081,2024-01-02,244.74
L128,2024-01-28,243.48
L072,2024-01-24,93.35
L111,2024-01-10,226.18
L068,2024-01-20,208.25
L068,2024-01-17,81.69
L043,2024-01-11,185.53
L126,2024-01-25,237.76
L143,2024-01-28,231.1
L163,2024-01-26,112.8
L049,2024-01-05,18.37
L047,2024-01-02,120.21
L042,2024-01-23,119.45
L030,2024-01-29,232.17
L011,2024-01-15,92.35
L182,2024-01-18,123.87
L127,2024-01-04,212.23
L038,2024-01-04,90.65
L053,2024-01-28,74.61
L044,2024-01-24,129.64
L070,2024-01-19,223.27
L150,2024-01-07,147.97
L002,2024-01-17,192.88
L047,2024-01-14,230.5
L064,2024-01-25,127.04
L025,2024-01-29,85.52
L073,2024-01-22,245.43
L032,2024-01-13,96.52
L028,2024-01-27,84.27
L008,2024-01-03,117.76
L182,2024-01-22,122.56
L161,2024-01-09,150.58
L002,2024-01-11,242.59
L168,2024-01-20,237.97
L084,2024-01-24,249.96
L146,2024-01-05,56.78
L013,2024-01-26,162.69
L083,2024-01-26,18.61
L019,2024-01-18,238.22
L098,2024-01-03,102.72
L046,2024-01-08,241.44
L103,2024-01-03,10.03
L054,2024-01-06,100.18
L104,2024-01-10,163.56
L168,2024-01-05,34.55
L126,2024-01-26,110.93
L080,2024-01-29,172.82
L034,2024-01-12,168.05
L095,2024-01-17,53.97
L115,2024-01-29,100.08
L069,2024-01-19,152.08
L024,2024-01-25,108.52
L095,2024-01-20,50.66
L162,2024-01-14,27.77
L132,2024-01-11,243.45
L174,2024-01-08,163.66
L183,2024-01-05,233.01
L135,2024-01-21,163.57
L022,2024-01-10,119.71
L021,2024-01-30,201.38
L077,2024-01-05,246.13
L176,2024-01-29,78.6
L064,2024-01-17,109.79
L146,2024-01-02,139.99
L012,2024-01-17,31.37
L109,2024-01-14,28.15
L170,2024-01-24,144.28
L065,2024-01-12,67.44
L021,2024-01-25,128.34
L030,2024-01-24,167.09
L046,2024-01-26,49.64
L101,2024-01-02,25.41
L181,2024-01-10,81.92
L186,2024-01-15,190.55
L116,2024-01-20,202.92
L088,2024-01-30,218.48
L048,2024-01-07,50.35
L192,2024-01-20,68.53
L173,2024-01-04,111.28
L005,2024-01-01,101.76
L004,2024-01-06,165.67
L118,2024-01-23,104.25
L169,2024-01-24,152.46
L125,2024-01-10,156.53
L158,2024-01-12,174.21
L177,2024-01-22,101.77
L078,2024-01-03,35.65
L004,2024-01-07,32.42
L005,2024-01-23,242.78
L007,2024-01-07,122.87
L038,2024-01-21,64.24
L161,2024-01-28,198.55
L049,2024-01-03,78.72
L119,2024-01-05,121.13
L006,2024-01-04,45.7
L040,2024-01-24,177.14
L125,2024-01-16,9.81
L116,2024-01-19,64.44
L076,2024-01-19,208.22
L101,2024-01-02,86.79
L027,2024-01-21,212.67
L111,2024-01-14,212.91
L189,2024-01-19,150.98
L142,2024-01-10,14.07
L103,2024-01-16,130.77
L186,2024-01-20,234.14
L125,2024-01-08,180.0
L136,2024-01-01,108.39
L081,2024-01-18,20.56
L166,2024-01-14,222.84
L030,2024-01-16,157.56
L166,2024-01-12,114.84
L112,2024-01-01,44.53
L186,2024-01-07,119.96
L113,2024-01-08,129.37
L151,2024-01-30,172.82
L155,2024-01-28,211.4
L169,2024-01-15,37.13
L076,2024-01-24,179.29
L107,2024-01-27,235.59
L168,2024-01-24,93.26
L121,2024-01-26,242.88
L042,2024-01-20,55.77
L177,2024-01-24,26.12
L124,2024-01-05,47.46
L041,2024-01-20,125.59
L107,2024-01-16,79.39
L054,2024-01-18,16.53
L005,2024-01-12,220.82
L092,2024-01-22,43.86
L129,2024-01-02,202.67
L087,2024-01-14,32.92
L059,2024-01-04,142.69
L125,2024-01-09,248.45
L091,2024-01-25,16.44
L143,2024-01-09,224.6
L177,2024-01-28,131.27
L172,2024-01-04,178.07
L113,2024-01-26,117.0
L194,2024-01-04,243.79
L157,2024-01-20,196.63
L027,2024-01-27,142.81
L130,2024-01-04,45.93
L031,2024-01-28,55.32
L093,2024-01-06,183.45
L182,2024-01-15,191.68
L128,2024-01-24,218.27
L040,2024-01-21,94.12
L036,2024-01-04,212.91
L113,2024-01-14,193.46
L002,2024-01-08,209.53
L122,2024-01-11,75.26
L044,2024-01-03,70.17
L184,2024-01-25,106.68
L162,2024-01-22,65.14
L193,2024-01-25,134.76
L059,2024-01-05,201.43
L106,2024-01-30,105.28
L118,2024-01-28,131.46
L175,2024-01-12,236.22
L114,2024-01-05,193.69
L184,2024-01-26,131.75
L018,2024-01-03,87.88
L103,2024-01-25,45.26
L016,2024-01-13,191.0
L170,2024-01-30,162.16
L148,2024-01-02,244.54
L183,2024-01-26,166.79
L134,2024-01-10,107.73
L175,2024-01-23,140.63
L078,2024-01-24,186.96
L089,2024-01-01,207.62
L136,2024-01-20,230.51
L180,2024-01-13,114.32
L053,2024-01-29,138.38
L159,2024-01-21,113.33
L089,2024-01-29,203.9
L167,2024-01-13,194.97
L078,2024-01-03,14.06
L086,2024-01-13,182.65
L190,2024-01-29,35.87
L139,2024-01-10,57.36
L131,2024-01-18,81.5
L088,2024-01-25,160.74
L006,2024-01-01,223.13
L139,2024-01-19,68.38
L199,2024-01-10,182.99
L130,2024-01-04,184.34
L096,2024-01-09,158.61
L091,2024-01-04,16.69
L167,2024-01-04,114.94
L147,2024-01-24,6.28
L087,2024-01-08,202.32
L149,2024-01-19,180.09
L161,2024-01-22,135.66
L153,2024-01-08,90.83
L073,2024-01-22,197.27
L184,2024-01-19,169.75
L183,2024-01-13,132.32
L064,2024-01-04,85.32
L150,2024-01-07,206.6
L093,2024-01-15,29.01
L183,2024-01-14,207.97
L021,2024-01-03,20.24
L034,2024-01-16,57.62
L020,2024-01-12,170.82
L104,2024-01-19,141.95
L200,2024-01-13,218.64
L150,2024-01-16,160.93
L113,2024-01-23,233.1
L126,2024-01-24,243.45
L042,2024-01-05,128.92
L125,2024-01-23,117.14
L181,2024-01-17,216.5
L031,2024-01-23,57.1
L122,2024-01-02,187.89
L144,2024-01-12,230.82
L031,2024-01-20,213.82
L029,2024-01-04,95.55
L075,2024-01-02,133.08
L031,2024-01-12,79.71
L096,2024-01-10,77.03
L008,2024-01-26,40.0
L151,2024-01-14,16.92
L079,2024-01-29,74.45
L047,2024-01-27,186.22
L001,2024-01-04,139.15
L018,2024-01-28,15.95
L124,2024-01-19,80.88
L116,2024-01-29,87.77
L097,2024-01-16,209.44
L156,2024-01-05,191.68
L130,2024-01-21,117.93
L116,2024-01-22,115.02
L187,2024-01-11,26.88
L160,2024-01-22,157.78
L100,2024-01-08,225.56
L087,2024-01-18,16.23
L172,2024-01-29,113.56
L072,2024-01-21,26.69
L043,2024-01-23,11.08
L162,2024-01-26,194.04
L080,2024-01-18,163.06
L165,2024-01-18,25.86
L159,2024-01-18,146.33
L014,2024-01-19,132.83
L193,2024-01-16,128.15
L005,2024-01-04,166.27
L137,2024-01-06,240.78
L071,2024-01-26,55.42
L181,2024-01-27,222.48
L114,2024-01-03,202.7
L156,2024-01-11,103.44
L012,2024-01-16,216.18
L006,2024-01-11,112.07
L107,2024-01-01,215.61
L082,2024-01-13,68.01
L030,2024-01-04,137.74
L074,2024-01-05,49.75
L197,2024-01-03,42.79
L105,2024-01-22,46.45
L158,2024-01-11,49.46
L183,2024-01-02,78.02
L026,2024-01-11,39.9
L083,2024-01-09,97.0
L031,2024-01-02,54.63
L193,2024-01-20,148.58
L127,2024-01-17,189.34
L099,2024-01-04,70.98
L082,2024-01-15,140.51
L017,2024-01-16,12.08
L163,2024-01-08,228.87
L005,2024-01-09,140.75
L151,2024-01-22,29.87
L196,2024-01-18,164.63
L033,2024-01-10,144.22
L115,2024-01-03,212.34
L129,2024-01-07,196.81
L037,2024-01-12,137.41
L044,2024-01-26,65.06
L109,2024-01-30,141.01
L011,2024-01-01,204.1
L159,2024-01-10,165.0
L043,2024-01-01,19.74
L124,2024-01-09,151.48
L175,2024-01-13,249.81
L162,2024-01-07,148.36
L131,2024-01-10,16.14
L190,2024-01-18,142.95
L077,2024-01-03,101.85
L032,2024-01-27,39.21
L143,2024-01-09,220.18
L054,2024-01-20,128.68
L082,2024-01-29,172.11
L088,2024-01-21,69.03
L193,2024-01-23,115.92
L063,2024-01-22,245.84
L088,2024-01-07,117.65
L154,2024-01-11,8.89
L178,2024-01-05,163.38
L001,2024-01-20,121.75
L003,2024-01-22,47.52
L143,2024-01-29,175.64
L126,2024-01-25,101.23
L021,2024-01-26,219.8
L167,2024-01-03,136.97
L172,2024-01-15,169.7
L091,2024-01-27,97.21
L154,2024-01-12,99.75
L197,2024-01-26,175.77
L003,2024-01-04,118.36
L050,2024-01-15,7.29
L191,2024-01-01,190.81
L175,2024-01-30,178.75
L050,2024-01-03,204.99
L161,2024-01-10,203.06
L057,2024-01-08,245.13
L093,2024-01-02,73.79
L181,2024-01-23,153.48
L002,2024-01-07,246.14
L164,2024-01-13,32.18
L072,2024-01-19,127.58
L044,2024-01-18,52.47
L190,2024-01-19,169.68
L155,2024-01-19,48.0
L151,2024-01-05,187.76
L033,2024-01-09,233.72
L059,2024-01-29,133.15
L071,2024-01-07,212.68
L006,2024-01-23,171.04
L158,2024-01-09,171.77
L117,2024-01-01,234.78
L165,2024-01-22,236.05
L014,2024-01-28,235.0
L111,2024-01-28,248.8
L071,2024-01-04,171.64
L120,2024-01-16,93.56
L195,2024-01-02,221.53
L058,2024-01-02,73.09
L108,2024-01-18,114.97
L002,2024-01-13,52.68
L021,2024-01-29,145.1
L007,2024-01-24,60.28
L177,2024-01-14,239.66
L064,2024-01-07,45.3
L080,2024-01-03,158.37
L025,2024-01-01,122.59
L007,2024-01-19,200.32
L086,2024-01-27,66.35
L028,2024-01-16,63.4
L088,2024-01-27,18.34
L086,2024-01-17,199.56
L019,2024-01-25,151.99
L113,2024-01-25,28.44
L115,2024-01-19,35.58
L016,2024-01-30,13.17
L081,2024-01-29,212.68
L017,2024-01-26,36.25
L114,2024-01-02,78.86
L161,2024-01-14,21.12
L174,2024-01-02,142.02
L076,2024-01-28,98.46
L025,2024-01-20,189.23
L060,2024-01-28,151.9
L169,2024-01-20,7.6
L099,2024-01-15,199.82
L159,2024-01-20,29.81
L167,2024-01-22,196.82
L117,2024-01-17,85.41
L050,2024-01-04,30.16
L153,2024-01-23,21.55
L050,2024-01-29,145.44
L164,2024-01-17,67.79
L108,2024-01-16,182.53
L114,2024-01-06,64.57
L012,2024-01-02,36.28
L150,2024-01-14,130.72
L167,2024-01-25,92.65
L150,2024-01-29,137.58
L038,2024-01-05,120.03
L155,2024-01-11,76.31
L003,2024-01-17,148.68
L174,2024-01-05,19.04
L130,2024-01-27,209.62
L014,2024-01-14,89.23
L052,2024-01-21,227.58
L018,2024-01-11,51.39
L122,2024-01-23,174.5
L120,2024-01-20,174.64
L149,2024-01-19,240.95
L158,2024-01-10,107.58
L042,2024-01-04,116.3
L011,2024-01-16,58.75
L001,2024-01-21,59.64
L059,2024-01-15,157.86
L062,2024-01-16,184.97
L085,2024-01-26,186.32
L053,2024-01-13,50.14
L002,2024-01-12,7.42
L092,2024-01-01,140.9
L037,2024-01-10,112.9
L162,2024-01-19,228.61
L093,2024-01-02,243.95
L051,2024-01-07,74.6
L057,2024-01-29,69.19
L045,2024-01-11,212.65
L063,2024-01-06,53.02
L046,2024-01-27,69.14
L026,2024-01-01,208.7
L036,2024-01-13,165.44
L029,2024-01-11,234.35
L079,2024-01-15,63.84
L096,2024-01-22,46.98
L135,2024-01-26,249.44
L112,2024-01-29,179.18
L031,2024-01-05,221.27
L034,2024-01-26,51.46
L137,2024-01-13,175.12
L082,2024-01-20,110.24
L163,2024-01-08,230.65
L196,2024-01-20,148.89
L138,2024-01-10,198.45
L084,2024-01-08,18.05
L072,2024-01-28,35.98
L131,2024-01-19,222.03
L054,2024-01-24,24.94
L121,2024-01-26,167.56
L017,2024-01-06,129.61
L193,2024-01-29,163.04
L131,2024-01-12,127.15
L119,2024-01-06,83.85
L096,2024-01-17,175.15
L184,2024-01-16,121.07
L149,2024-01-13,161.34
L150,2024-01-21,13.97
L057,2024-01-29,54.74
L061,2024-01-13,58.56
L109,2024-01-29,97.39
L041,2024-01-30,211.4
L066,2024-01-18,25.77
L193,2024-01-03,77.29
L133,2024-01-12,61.39
L011,2024-01-15,130.5
L087,2024-01-14,115.53
L111,2024-01-14,95.04
L128,2024-01-11,71.89
L007,2024-01-06,113.21
L068,2024-01-21,23.59
L022,2024-01-10,211.44
L132,2024-01-18,162.7
L071,2024-01-30,60.8
L031,2024-01-03,93.26
L140,2024-01-07,86.77
L173,2024-01-11,66.26
L191,2024-01-27,193.28
L071,2024-01-07,177.88
L036,2024-01-28,189.33
L190,2024-01-18,228.53
L003,2024-01-25,78.37
L089,2024-01-26,249.23
L104,2024-01-27,147.09
L168,2024-01-01,120.64
L132,2024-01-25,238.11
L102,2024-01-08,60.6
L192,2024-01-07,121.24
L133,2024-01-19,197.56
L194,2024-01-15,182.02
L119,2024-01-11,199.02
L081,2024-01-28,51.02
L198,2024-01-23,107.33
L113,2024-01-15,213.97
L008,2024-01-12,39.04
L033,2024-01-10,236.12
L003,2024-01-16,203.55
L091,2024-01-11,60.25
L109,2024-01-22,189.39
L196,2024-01-25,174.18
L077,2024-01-11,148.8
L146,2024-01-26,12.89
L036,2024-01-05,244.42
L085,2024-01-19,159.31
L155,2024-01-30,153.92
L101,2024-01-13,55.03
L101,2024-01-03,135.95
L049,2024-01-16,31.62
L146,2024-01-15,161.56
L078,2024-01-03,47.0
L173,2024-01-18,48.52
L177,2024-01-20,124.71
L048,2024-01-07,22.03
L099,2024-01-10,55.44
L075,2024-01-22,133.48
L117,2024-01-02,95.32
L003,2024-01-06,85.06
L106,2024-01-13,43.47
L029,2024-01-05,136.43
L123,2024-01-24,21.85
L053,2024-01-05,218.26
L080,2024-01-14,205.38
L171,2024-01-16,43.9
L148,2024-01-10,148.94
L129,2024-01-23,172.78
L071,2024-01-07,6.82
L037,2024-01-15,20.67
L103,2024-01-20,202.85
L135,2024-01-11,228.02
L126,2024-01-15,118.36
L011,2024-01-24,27.32
L166,2024-01-29,230.13
L089,2024-01-23,211.45
L077,2024-01-13,155.19
L045,2024-01-14,66.04
L159,2024-01-24,110.86
L099,2024-01-30,166.47
L179,2024-01-19,28.41
L179,2024-01-02,63.73
L041,2024-01-09,221.23
L138,2024-01-10,168.33
L018,2024-01-23,183.0
L056,2024-01-30,125.9
L196,2024-01-18,34.7
L095,2024-01-03,190.07
L130,2024-01-25,195.98
L105,2024-01-15,45.39
L054,2024-01-17,15.94
L007,2024-01-03,161.52
L173,2024-01-24,118.17
L088,2024-01-24,102.84
L050,2024-01-13,14.25
L065,2024-01-04,178.73
L035,2024-01-11,169.22
L119,2024-01-16,118.03
L022,2024-01-18,165.97
L183,2024-01-15,39.36
L072,2024-01-27,44.53
L005,2024-01-20,29.63
L076,2024-01-04,135.99
L101,2024-01-06,24.01
L196,2024-01-01,170.96
L040,2024-01-15,92.73
L056,2024-01-23,13.44
L173,2024-01-18,57.96
L179,2024-01-02,209.94
L134,2024-01-21,167.32
L169,2024-01-29,30.18
L177,2024-01-10,113.78
L154,2024-01-01,16.92
L097,2024-01-25,54.43
L064,2024-01-12,227.65
L052,2024-01-03,8.93
L008,2024-01-01,87.59
L050,2024-01-22,168.89
L057,2024-01-29,28.67
L171,2024-01-06,182.38
L012,2024-01-14,130.56
L084,2024-01-11,142.7
L049,2024-01-20,55.74
L139,2024-01-13,235.04
L031,2024-01-08,57.38
L092,2024-01-11,47.54
L103,2024-01-21,82.48
L100,2024-01-07,117.4
L017,2024-01-22,204.7
L167,2024-01-20,95.4
L018,2024-01-29,58.55
L078,2024-01-25,151.72
L027,2024-01-23,136.36
L146,2024-01-06,66.73
L025,2024-01-20,84.47
L162,2024-01-23,100.2
L198,2024-01-23,37.57
L045,2024-01-21,191.62
L177,2024-01-11,244.62
L171,2024-01-16,21.54
L005,2024-01-20,228.47
L115,2024-01-13,130.2
L190,2024-01-08,128.34
L181,2024-01-01,61.99
L158,2024-01-25,224.71
L080,2024-01-08,185.79
L194,2024-01-08,156.84
L016,2024-01-05,96.76
L076,2024-01-07,42.16
L053,2024-01-21,14.29
L186,2024-01-20,247.2
L114,2024-01-24,219.95
L035,2024-01-09,82.8
L195,2024-01-02,132.61
L107,2024-01-21,204.11
L193,2024-01-01,61.11
L188,2024-01-11,88.97
L053,2024-01-18,18.25
L171,2024-01-08,201.36
L179,2024-01-24,59.5
L098,2024-01-17,83.8
L114,2024-01-21,6.48
L126,2024-01-03,238.65
L014,2024-01-21,248.04
L053,2024-01-05,27.48
L152,2024-01-18,208.65
L053,2024-01-08,129.32
L110,2024-01-24,119.43
L043,2024-01-24,53.4
L109,2024-01-06,153.43
L078,2024-01-10,146.22
L163,2024-01-07,71.61
L124,2024-01-03,238.0
L093,2024-01-13,97.54
L121,2024-01-15,108.56
L157,2024-01-24,111.19
L040,2024-01-27,238.67
L124,2024-01-01,191.67
L110,2024-01-28,25.39
L077,2024-01-20,136.61
L142,2024-01-24,48.05
L098,2024-01-15,79.93
L073,2024-01-13,142.72
L124,2024-01-03,86.64
L184,2024-01-16,52.95
L049,2024-01-01,8.14
L129,2024-01-24,182.71
L126,2024-01-13,231.79
L102,2024-01-24,96.42
L126,2024-01-10,162.06
L151,2024-01-03,105.15
L010,2024-01-30,35.5
L145,2024-01-06,52.59
L112,2024-01-09,193.96
L193,2024-01-24,90.4
L182,2024-01-16,160.57
L095,2024-01-23,19.14
L099,2024-01-30,108.89
L064,2024-01-08,122.04
L093,2024-01-21,178.11
L008,2024-01-23,168.09
L038,2024-01-09,153.33
L175,2024-01-05,67.3
L155,2024-01-19,238.19
L042,2024-01-01,33.6
L024,2024-01-21,179.34
L099,2024-01-13,177.99
L021,2024-01-17,227.94
L109,2024-01-06,208.29
L065,2024-01-23,79.04
L137,2024-01-22,222.23
L151,2024-01-10,184.81
L193,2024-01-29,231.46
L023,2024-01-04,160.86
L199,2024-01-26,89.38
L037,2024-01-09,188.44
L192,2024-01-13,176.26
L002,2024-01-06,205.02
L001,2024-01-04,22.11
L179,2024-01-14,133.62
L168,2024-01-10,184.6
L044,2024-01-06,96.79
L181,2024-01-05,53.52
L047,2024-01-17,237.38
L116,2024-01-19,204.52
L048,2024-01-07,19.45
L047,2024-01-26,191.0
L067,2024-01-29,218.55
L113,2024-01-21,228.68
L028,2024-01-28,160.93
L021,2024-01-10,26.0
L032,2024-01-09,20.74
L008,2024-01-19,62.52
L125,2024-01-22,191.33
L003,2024-01-02,70.19
L002,2024-01-22,147.7
L011,2024-01-04,56.71
L002,2024-01-13,152.73
L195,2024-01-09,233.37
L122,2024-01-25,87.57
L110,2024-01-11,95.84
L088,2024-01-11,205.13
L093,2024-01-22,102.63
L157,2024-01-02,243.95
L085,2024-01-26,29.54
L117,2024-01-28,176.09
L186,2024-01-27,222.55
L036,2024-01-01,152.47
L136,2024-01-09,238.01
L193,2024-01-27,65.89
L116,2024-01-20,173.12
L122,2024-01-17,106.22
L049,2024-01-01,246.61
L083,2024-01-01,160.28
L012,2024-01-26,185.27
L174,2024-01-15,62.22
L125,2024-01-13,186.11
L021,2024-01-12,109.84
L122,2024-01-22,214.99
L026,2024-01-24,99.29
L156,2024-01-07,179.43
L134,2024-01-29,145.11
L184,2024-01-17,12.78
L128,2024-01-26,26.34
L173,2024-01-18,246.87
L120,2024-01-06,224.62
L030,2024-01-16,167.35
L062,2024-01-08,56.85
L193,2024-01-22,176.48
L028,2024-01-14,248.37
L008,2024-01-06,232.61
L084,2024-01-29,98.96
L072,2024-01-08,181.2
L171,2024-01-16,238.12
L172,2024-01-04,168.04
L137,2024-01-21,182.73
L024,2024-01-26,174.49
L058,2024-01-30,146.11
L154,2024-01-03,162.78
L097,2024-01-30,180.77
L189,2024-01-24,98.5
L165,2024-01-26,142.67
L112,2024-01-26,62.18
L067,2024-01-04,76.29
L029,2024-01-03,88.36
L152,2024-01-30,51.1
L030,2024-01-19,95.1
L081,2024-01-13,146.34
L001,2024-01-10,20.16
L138,2024-01-07,212.54
L109,2024-01-11,193.96
L174,2024-01-30,200.16
L134,2024-01-22,152.4
L057,2024-01-04,101.85
L138,2024-01-28,117.85
L038,2024-01-27,236.01
L057,2024-01-16,171.6
L038,2024-01-20,74.43
L192,2024-01-22,213.04
L180,2024-01-02,151.73
L080,2024-01-17,247.63
L032,2024-01-09,249.23
L181,2024-01-19,122.18
L056,2024-01-16,76.42
L097,2024-01-02,245.38
L086,2024-01-05,207.83
L054,2024-01-28,184.5
L058,2024-01-23,185.25
L199,2024-01-06,214.91
L187,2024-01-13,78.28
L169,2024-01-30,212.89
L006,2024-01-18,101.11
L109,2024-01-22,120.99
L090,2024-01-25,100.88
L019,2024-01-17,183.05
L073,2024-01-23,231.15
L180,2024-01-28,139.26
L025,2024-01-05,84.24
L149,2024-01-28,202.24
L182,2024-01-10,117.1
L042,2024-01-19,38.7
L179,2024-01-16,76.31
L038,2024-01-07,58.44
L192,2024-01-07,185.15
L003,2024-01-12,182.86
L148,2024-01-04,171.19
L038,2024-01-13,237.85
L110,2024-01-22,211.21
L015,2024-01-04,92.12
L122,2024-01-06,236.54
L031,2024-01-17,164.27
L152,2024-01-14,242.58
L161,2024-01-24,103.98
L009,2024-01-04,64.01
L126,2024-01-10,173.56
L045,2024-01-21,187.57
L199,2024-01-23,247.84
L172,2024-01-22,26.95
L119,2024-01-28,205.46
L098,2024-01-09,159.92
L114,2024-01-12,7.84
L030,2024-01-03,34.9
L165,2024-01-22,227.58
L058,2024-01-01,148.78
L147,2024-01-16,72.06
L191,2024-01-04,199.61
L047,2024-01-13,123.63
L166,2024-01-23,111.25
L147,2024-01-05,29.36
L017,2024-01-23,227.68
L138,2024-01-06,104.31
L180,2024-01-01,101.48
L138,2024-01-26,203.99
L126,2024-01-03,132.13
L150,2024-01-18,179.87
L167,2024-01-04,189.61
L054,2024-01-22,224.91
L047,2024-01-28,151.78
L047,2024-01-01,140.91
L081,2024-01-04,14.59
L148,2024-01-07,164.9
L023,2024-01-18,67.91
L193,2024-01-02,25.73
L032,2024-01-17,78.15
L140,2024-01-06,108.65
L169,2024-01-01,65.84
L012,2024-01-17,226.63
L076,2024-01-22,135.86
L036,2024-01-19,125.16
L081,2024-01-17,228.14
L091,2024-01-20,136.86
L054,2024-01-23,29.26
L012,2024-01-08,14.0
L037,2024-01-10,214.74
L056,2024-01-05,152.53
L056,2024-01-19,92.97
L033,2024-01-24,157.47
L020,2024-01-18,67.47
L098,2024-01-21,226.4
L103,2024-01-15,25.4
L066,2024-01-22,109.21
L178,2024-01-05,136.3
L019,2024-01-21,184.51
L163,2024-01-23,163.16
L183,2024-01-12,143.09
L166,2024-01-27,130.3
L042,2024-01-14,206.28
L081,2024-01-26,111.24
L007,2024-01-20,65.64
L070,2024-01-04,135.21
L176,2024-01-18,104.66
L085,2024-01-21,26.8
L086,2024-01-25,71.95
L058,2024-01-09,7.42
L097,2024-01-08,97.76
L027,2024-01-26,231.78
L045,2024-01-17,183.44
L079,2024-01-19,206.23
L126,2024-01-04,134.6
L180,2024-01-19,217.02
L142,2024-01-09,153.83
L013,2024-01-06,82.91
L193,2024-01-13,49.26
L190,2024-01-22,242.16
L137,2024-01-18,150.68
L104,2024-01-16,150.12
L067,2024-01-01,173.23
L183,2024-01-05,166.1
L037,2024-01-13,144.05
L069,2024-01-02,230.02
L164,2024-01-12,178.34
L064,2024-01-22,154.13
L181,2024-01-15,49.86
L091,2024-01-26,119.82
L074,2024-01-09,238.39
L134,2024-01-23,220.94
L059,2024-01-10,160.73
L023,2024-01-10,104.6
L081,2024-01-28,27.08
L021,2024-01-03,183.84
L024,2024-01-06,145.95
L022,2024-01-24,75.03
L127,2024-01-26,219.22
L109,2024-01-22,129.63
L188,2024-01-05,122.52
L132,2024-01-22,249.5
L137,2024-01-23,35.55
L004,2024-01-20,51.6
L191,2024-01-01,179.97
L180,2024-01-18,188.67
L063,2024-01-24,166.99
L136,2024-01-22,154.25
L156,2024-01-15,241.34
L173,2024-01-30,221.07
L135,2024-01-29,60.14
L020,2024-01-12,210.66
L132,2024-01-12,238.36
L109,2024-01-16,97.88
L096,2024-01-04,87.8
L174,2024-01-08,208.77
L197,2024-01-28,33.88
L077,2024-01-16,76.92
L055,2024-01-01,185.82
L146,2024-01-13,58.28
L079,2024-01-30,233.61
L165,2024-01-17,207.3
L010,2024-01-30,118.45
L159,2024-01-28,124.63
L092,2024-01-01,155.8
L085,2024-01-10,91.7
L002,2024-01-12,223.1
L048,2024-01-13,91.86
L026,2024-01-14,125.55
L022,2024-01-17,131.01
L040,2024-01-14,35.34
L125,2024-01-01,43.13
L169,2024-01-09,60.39
L102,2024-01-12,78.32
L110,2024-01-29,49.63
L069,2024-01-04,247.4
L169,2024-01-27,112.64
L036,2024-01-12,188.04
L002,2024-01-12,221.48
L182,2024-01-07,32.11
L073,2024-01-02,37.75
L108,2024-01-24,86.15
L009,2024-01-06,168.22
L123,2024-01-22,245.82
L031,2024-01-14,124.82
L127,2024-01-26,172.03
L033,2024-01-11,189.02
L200,2024-01-29,102.97
L186,2024-01-30,186.76
L100,2024-01-05,31.88
L028,2024-01-26,10.18
L040,2024-01-12,127.5
L197,2024-01-22,62.94
L174,2024-01-27,88.82
L153,2024-01-24,6.97
L123,2024-01-10,74.14
L022,2024-01-25,110.09
L159,2024-01-05,183.67
L048,2024-01-08,73.88
L030,2024-01-28,69.57
L180,2024-01-08,168.25
L110,2024-01-07,121.1
L027,2024-01-23,183.96
L157,2024-01-06,51.22
L152,2024-01-21,160.45
L059,2024-01-04,37.41
L010,2024-01-09,247.65
L038,2024-01-14,9.33
L052,2024-01-03,216.77
L098,2024-01-14,133.62
L180,2024-01-21,245.13
L057,2024-01-11,109.39
L016,2024-01-17,109.63
L014,2024-01-10,31.96
L094,2024-01-09,236.03
L183,2024-01-14,65.51
L013,2024-01-06,15.02
L014,2024-01-22,187.46
L055,2024-01-10,120.65
L156,2024-01-04,110.57
L065,2024-01-16,94.08
L078,2024-01-04,28.74
L004,2024-01-22,140.18
L034,2024-01-11,93.34
L093,2024-01-24,195.81
L136,2024-01-20,96.04
L167,2024-01-09,56.46
L099,2024-01-03,222.36
L034,2024-01-21,186.93
L031,2024-01-02,148.71
L168,2024-01-27,51.66
L181,2024-01-15,231.75
L020,2024-01-18,156.66
L078,2024-01-24,121.18
L195,2024-01-07,135.72
L040,2024-01-02,36.32
L108,2024-01-18,179.34
L195,2024-01-28,212.29
L144,2024-01-12,224.25
L115,2024-01-21,180.74
L112,2024-01-03,123.29
